source_id,total points,edges,points covered,coverage frac
486439805,1000000000,76,999983894,0.999983894
486439805,1000000000,77,999984460,0.99998446
486439805,1000000000,78,999984628,0.999984628
486439805,1000000000,79,999984905,0.999984905
486439805,1000000000,80,999986432,0.999986432
486439805,1000000000,81,999987092,0.999987092
486439805,1000000000,82,999987135,0.999987135
486439805,1000000000,83,999987193,0.999987193
486439805,1000000000,84,999988028,0.999988028
486439805,1000000000,85,999988190,0.99998819
486439805,1000000000,86,999989244,0.999989244
486439805,1000000000,87,999989568,0.999989568
486439805,1000000000,88,999989976,0.999989976
486439805,1000000000,89,999990164,0.999990164
486439805,1000000000,90,999990193,0.999990193
486439805,1000000000,91,999990677,0.999990677
486439805,1000000000,92,999991036,0.999991036
486439805,1000000000,93,999991145,0.999991145
486439805,1000000000,94,999991389,0.999991389
486439805,1000000000,95,999991489,0.999991489
486439805,1000000000,96,999991568,0.999991568
486439805,1000000000,97,999992064,0.999992064
486439805,1000000000,98,999992170,0.99999217
486439805,1000000000,99,999992348,0.999992348
486439805,1000000000,100,999992521,0.999992521
486439805,1000000000,101,999992580,0.99999258
486439805,1000000000,102,999992947,0.999992947
486439805,1000000000,103,999993078,0.999993078
486439805,1000000000,104,999993302,0.999993302
486439805,1000000000,105,999993515,0.999993515
486439805,1000000000,106,999993840,0.99999384
486439805,1000000000,107,999993883,0.999993883
486439805,1000000000,108,999993923,0.999993923
486439805,1000000000,109,999994159,0.999994159
486439805,1000000000,110,999994201,0.999994201
486439805,1000000000,111,999994384,0.999994384
486439805,1000000000,112,999994396,0.999994396
486439805,1000000000,113,999994609,0.999994609
486439805,1000000000,114,999994683,0.999994683
486439805,1000000000,115,999994737,0.999994737
486439805,1000000000,116,999994756,0.999994756
486439805,1000000000,117,999994774,0.999994774
486439805,1000000000,118,999994808,0.999994808
486439805,1000000000,119,999994985,0.999994985
486439805,1000000000,120,999995097,0.999995097
486439805,1000000000,121,999995127,0.999995127
486439805,1000000000,122,999995143,0.999995143
486439805,1000000000,123,999995241,0.999995241
486439805,1000000000,124,999995749,0.999995749
486439805,1000000000,125,999995991,0.999995991
486439805,1000000000,126,999996291,0.999996291
486439805,1000000000,127,999996468,0.999996468
486439805,1000000000,128,999996500,0.9999965
486439805,1000000000,129,999996542,0.999996542
486439805,1000000000,130,999996586,0.999996586
