source_id,total points,edges,points covered,coverage frac
1232101530,1402020720,161,1401991360,0.9999790587973622
1232101530,1402020720,162,1401991436,0.9999791130048349
1232101530,1402020720,163,1401991450,0.999979122990422
1232101530,1402020720,164,1401991476,0.9999791415350837
1232101530,1402020720,165,1401991540,0.9999791871834819
1232101530,1402020720,166,1401991697,0.9999792991647085
1232101530,1402020720,167,1401991771,0.9999793519456688
1232101530,1402020720,168,1401991805,0.9999793761963803
1232101530,1402020720,169,1401992191,0.9999796515132815
1232101530,1402020720,170,1401992218,0.9999796707711994
1232101530,1402020720,171,1401992262,0.9999797021544732
1232101530,1402020720,172,1401992323,0.9999797456631027
1232101530,1402020720,173,1401992463,0.9999798455189735
1232101530,1402020720,174,1401992581,0.9999799296832075
1232101530,1402020720,175,1401992770,0.9999800644886332
1232101530,1402020720,176,1401992804,0.9999800887393447
1232101530,1402020720,177,1401992936,0.9999801828891659
1232101530,1402020720,178,1401992992,0.9999802228315142
1232101530,1402020720,179,1401993030,0.9999802499352506
1232101530,1402020720,180,1401993053,0.9999802663401437
1232101530,1402020720,181,1401993077,0.9999802834582929
1232101530,1402020720,182,1401993094,0.9999802955836488
1232101530,1402020720,183,1401993193,0.9999803661960146
1232101530,1402020720,184,1401993240,0.999980399719057
1232101530,1402020720,185,1401993329,0.9999804631988606
1232101530,1402020720,186,1401993355,0.9999804817435223
1232101530,1402020720,187,1401993482,0.9999805723270623
1232101530,1402020720,188,1401993519,0.9999805987175425
1232101530,1402020720,189,1401993540,0.9999806136959232
1232101530,1402020720,190,1401993583,0.9999806443659406
1232101530,1402020720,191,1401993770,0.9999807777448538
1232101530,1402020720,192,1401993809,0.9999808055618464
1232101530,1402020720,193,1401993922,0.9999808861597994
1232101530,1402020720,194,1401993993,0.9999809368009911
1232101530,1402020720,195,1401994039,0.9999809696107772
1232101530,1402020720,196,1401994065,0.999980988155439
1232101530,1402020720,197,1401994154,0.9999810516352426
1232101530,1402020720,198,1401994185,0.9999810737461854
1232101530,1402020720,199,1401994305,0.9999811593369319
1232101530,1402020720,200,1401994340,0.9999811843008997
1232101530,1402020720,201,1401994459,0.9999812691783899
1232101530,1402020720,202,1401994525,0.9999813162533004
