edges,n_sources,n_active,frac_active,"mean cov frac (all, clamped)",mean cov frac (active only)
177,10000,9974,0.9974,0.9999736188963,0.9999735501266293
178,10000,9974,0.9974,0.9999738302724,0.9999737620537397
179,10000,9974,0.9974,0.9999740236247999,0.9999739559101664
180,10000,9974,0.9974,0.9999742095536,0.9999741423236415
181,10000,9974,0.9974,0.9999744018436,0.9999743351148986
182,10000,9974,0.9974,0.9999745914682,0.9999745252338079
183,10000,9974,0.9974,0.9999747765683,0.9999747108164228
184,10000,9974,0.9974,0.9999749656641,0.9999749004051534
185,10000,9974,0.9974,0.9999751471578,0.9999750823719671
186,10000,9974,0.9974,0.9999753214978,0.9999752571664328
187,10000,9973,0.9973,0.9999755033941999,0.9999754370743007
188,10000,9973,0.9973,0.9999757036063,0.9999756378284367
189,10000,9973,0.9973,0.9999759023810001,0.9999758371412815
190,10000,9973,0.9973,0.9999760752902,0.9999760105186002
191,10000,9973,0.9973,0.9999762597777999,0.9999761955056653
192,10000,9973,0.9973,0.9999764696175,0.9999764059134664
193,10000,9971,0.9971,0.9999766257532999,0.9999765577708354
194,10000,9970,0.997,0.9999767834601001,0.9999767136009027
195,10000,9969,0.9969,0.9999769507970999,0.9999768791223794
196,10000,9969,0.9969,0.9999771086953,0.999977037511586
197,10000,9969,0.9969,0.9999772583798999,0.9999771876616511
198,10000,9968,0.9968,0.9999774172482999,0.9999773447515048
199,10000,9968,0.9968,0.9999775802192,0.999977508245586
200,10000,9968,0.9968,0.9999777446509001,0.9999776732051564
201,10000,9968,0.9968,0.9999778937157,0.9999778227484952
202,10000,9968,0.9968,0.9999780296031999,0.9999779590722312
203,10000,9968,0.9968,0.9999781768078999,0.9999781067494984
204,10000,9967,0.9967,0.9999783082152,0.9999782363953046
205,10000,9966,0.9966,0.9999784423457,0.9999783687996188
206,10000,9966,0.9966,0.9999785793006001,0.999978506221754
207,10000,9965,0.9965,0.9999787146289999,0.99997863986854
208,10000,9962,0.9962,0.9999788550966,0.9999787744394699
209,10000,9962,0.9962,0.999978988117,0.9999789079672756
210,10000,9962,0.9962,0.9999791139659999,0.9999790342963261
211,10000,9961,0.9961,0.9999792486356,0.9999791673884149
212,10000,9959,0.9959,0.999979373916,0.9999792890009037
213,10000,9958,0.9958,0.9999794973171,0.9999794108426391
214,10000,9958,0.9958,0.9999796378959,0.9999795520143603
215,10000,9957,0.9957,0.9999797593125,0.9999796719016772
216,10000,9956,0.9956,0.9999798830154001,0.9999797941094817
217,10000,9955,0.9955,0.999980017421,0.9999799270929182
