dataset,metric,method,dimensions,sources,total points,edges,mean points covered,median points covered,min points covered,max points covered,sources below 99.5% coverage,sources below 100% coverage
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37771,999999997.0895,1000000000.0,999970895,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37772,999999997.0896,1000000000.0,999970896,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37773,999999997.0897,1000000000.0,999970897,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37774,999999997.0899,1000000000.0,999970899,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37775,999999997.09,1000000000.0,999970900,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37776,999999997.0901,1000000000.0,999970901,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37777,999999997.0902,1000000000.0,999970902,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37778,999999997.0903,1000000000.0,999970903,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37779,999999997.0905,1000000000.0,999970905,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37780,999999997.0906,1000000000.0,999970906,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37781,999999997.091,1000000000.0,999970910,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37782,999999997.0911,1000000000.0,999970911,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37783,999999997.0913,1000000000.0,999970913,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37784,999999997.0914,1000000000.0,999970914,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37785,999999997.0916,1000000000.0,999970916,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37786,999999997.0918,1000000000.0,999970918,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37787,999999997.092,1000000000.0,999970920,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37788,999999997.0921,1000000000.0,999970921,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37789,999999997.0922,1000000000.0,999970922,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37790,999999997.0923,1000000000.0,999970923,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37791,999999997.0925,1000000000.0,999970925,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37792,999999997.0926,1000000000.0,999970926,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37793,999999997.0927,1000000000.0,999970927,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37794,999999997.0929,1000000000.0,999970929,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37795,999999997.0931,1000000000.0,999970931,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37796,999999997.0932,1000000000.0,999970932,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37797,999999997.0933,1000000000.0,999970933,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37798,999999997.0934,1000000000.0,999970934,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37799,999999997.0936,1000000000.0,999970936,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37800,999999997.0937,1000000000.0,999970937,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37801,999999997.0938,1000000000.0,999970938,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37802,999999997.0939,1000000000.0,999970939,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37803,999999997.094,1000000000.0,999970940,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37804,999999997.0941,1000000000.0,999970941,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37805,999999997.0944,1000000000.0,999970944,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37806,999999997.0945,1000000000.0,999970945,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37807,999999997.0946,1000000000.0,999970946,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37808,999999997.0949,1000000000.0,999970949,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37809,999999997.0951,1000000000.0,999970951,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37810,999999997.0952,1000000000.0,999970952,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37811,999999997.0953,1000000000.0,999970953,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37812,999999997.0954,1000000000.0,999970954,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37813,999999997.0955,1000000000.0,999970955,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37814,999999997.0957,1000000000.0,999970957,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37815,999999997.0958,1000000000.0,999970958,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37816,999999997.0959,1000000000.0,999970959,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37817,999999997.096,1000000000.0,999970960,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37818,999999997.0961,1000000000.0,999970961,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37819,999999997.0962,1000000000.0,999970962,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37820,999999997.0963,1000000000.0,999970963,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37821,999999997.0964,1000000000.0,999970964,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37822,999999997.0965,1000000000.0,999970965,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37823,999999997.0966,1000000000.0,999970966,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37824,999999997.0967,1000000000.0,999970967,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37825,999999997.0972,1000000000.0,999970972,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37826,999999997.0973,1000000000.0,999970973,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37827,999999997.0974,1000000000.0,999970974,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37828,999999997.0978,1000000000.0,999970978,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37829,999999997.098,1000000000.0,999970980,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37830,999999997.0981,1000000000.0,999970981,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37831,999999997.0982,1000000000.0,999970982,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37832,999999997.0984,1000000000.0,999970984,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37833,999999997.0985,1000000000.0,999970985,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37834,999999997.0987,1000000000.0,999970987,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37835,999999997.0988,1000000000.0,999970988,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37836,999999997.0989,1000000000.0,999970989,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37837,999999997.0991,1000000000.0,999970991,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37838,999999997.0992,1000000000.0,999970992,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37839,999999997.0996,1000000000.0,999970996,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37840,999999997.0997,1000000000.0,999970997,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37841,999999997.1,1000000000.0,999971000,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37842,999999997.1002,1000000000.0,999971002,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37843,999999997.1003,1000000000.0,999971003,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37844,999999997.1004,1000000000.0,999971004,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37845,999999997.1006,1000000000.0,999971006,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37846,999999997.1007,1000000000.0,999971007,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37847,999999997.1008,1000000000.0,999971008,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37848,999999997.1009,1000000000.0,999971009,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37849,999999997.1011,1000000000.0,999971011,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37850,999999997.1013,1000000000.0,999971013,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37851,999999997.1014,1000000000.0,999971014,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37852,999999997.1016,1000000000.0,999971016,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37853,999999997.1017,1000000000.0,999971017,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37854,999999997.1018,1000000000.0,999971018,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37855,999999997.1019,1000000000.0,999971019,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37856,999999997.102,1000000000.0,999971020,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37857,999999997.1021,1000000000.0,999971021,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37858,999999997.1022,1000000000.0,999971022,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37859,999999997.1023,1000000000.0,999971023,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37860,999999997.1025,1000000000.0,999971025,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37861,999999997.1026,1000000000.0,999971026,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37862,999999997.1027,1000000000.0,999971027,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37863,999999997.1033,1000000000.0,999971033,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37864,999999997.1034,1000000000.0,999971034,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37865,999999997.1036,1000000000.0,999971036,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37866,999999997.1037,1000000000.0,999971037,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37867,999999997.1039,1000000000.0,999971039,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37868,999999997.104,1000000000.0,999971040,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37869,999999997.1041,1000000000.0,999971041,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37870,999999997.1042,1000000000.0,999971042,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37871,999999997.1046,1000000000.0,999971046,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37872,999999997.1047,1000000000.0,999971047,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37873,999999997.1048,1000000000.0,999971048,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37874,999999997.1049,1000000000.0,999971049,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37875,999999997.1053,1000000000.0,999971053,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37876,999999997.1054,1000000000.0,999971054,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37877,999999997.1055,1000000000.0,999971055,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37878,999999997.1056,1000000000.0,999971056,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37879,999999997.1057,1000000000.0,999971057,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37880,999999997.1058,1000000000.0,999971058,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37881,999999997.1059,1000000000.0,999971059,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37882,999999997.106,1000000000.0,999971060,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37883,999999997.1061,1000000000.0,999971061,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37884,999999997.1062,1000000000.0,999971062,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37885,999999997.1063,1000000000.0,999971063,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37886,999999997.1064,1000000000.0,999971064,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37887,999999997.1065,1000000000.0,999971065,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37888,999999997.1066,1000000000.0,999971066,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37889,999999997.1067,1000000000.0,999971067,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37890,999999997.1068,1000000000.0,999971068,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37891,999999997.1069,1000000000.0,999971069,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37892,999999997.107,1000000000.0,999971070,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37893,999999997.1071,1000000000.0,999971071,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37894,999999997.1072,1000000000.0,999971072,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37895,999999997.1073,1000000000.0,999971073,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37896,999999997.1077,1000000000.0,999971077,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37897,999999997.1081,1000000000.0,999971081,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37898,999999997.1083,1000000000.0,999971083,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37899,999999997.1084,1000000000.0,999971084,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37900,999999997.1087,1000000000.0,999971087,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37901,999999997.109,1000000000.0,999971090,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37902,999999997.1091,1000000000.0,999971091,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37903,999999997.1092,1000000000.0,999971092,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,37904,999999997.1094,1000000000.0,999971094,1000000000,0,1
